MODEL NAME,LOG TIME,SERIAL NUMBER,LOCATION,STATUS,BATTERY,TIME ZONE,CO(ppm),Custom1(ppm),H2S(ppm),LEL(%LEL),O2(%)
AreaRAE Plus,2025-12-12 10:26:55,W01B00000781,Lng:145.005432 Lat:-37.829464,,94,UTC+11:00,0,0.547,0,0,20.9
AreaRAE Plus,2025-12-12 10:26:55,W01B00002478,Lng:145.0054 Lat:-37.82944,,52,UTC+11:00,0,0.04,0,0,20.9
AreaRAE Plus,2025-12-12 10:26:52,W01B00000781,Lng:145.005432 Lat:-37.829464,,94,UTC+11:00,0,0.547,0,0,20.9
AreaRAE Plus,2025-12-12 10:26:52,W01B00002478,Lng:145.0054 Lat:-37.82944,,52,UTC+11:00,0,0.042,0,0,20.9
AreaRAE Plus,2025-12-12 10:26:49,W01B00000781,Lng:145.005447 Lat:-37.829464,,94,UTC+11:00,0,0.548,0,0,20.9
AreaRAE Plus,2025-12-12 10:26:49,W01B00002478,Lng:145.0054 Lat:-37.82944,,52,UTC+11:00,0,0.043,0,0,20.9
AreaRAE Plus,2025-12-12 10:26:47,W01B00000781,Lng:145.005447 Lat:-37.829464,,94,UTC+11:00,0,0.544,0,0,20.9
AreaRAE Plus,2025-12-12 10:26:47,W01B00002478,Lng:145.0054 Lat:-37.82944,,52,UTC+11:00,0,0.043,0,0,20.9
AreaRAE Plus,2025-12-12 10:26:45,W01B00000781,Lng:145.005447 Lat:-37.829464,,94,UTC+11:00,0,0.544,0,0,20.9
AreaRAE Plus,2025-12-12 10:26:45,W01B00002478,Lng:145.0054 Lat:-37.82944,,52,UTC+11:00,0,0.042,0,0,20.9
AreaRAE Plus,2025-12-12 10:26:43,W01B00000781,Lng:145.005447 Lat:-37.829464,,94,UTC+11:00,0,0.543,0,0,20.9
AreaRAE Plus,2025-12-12 10:26:43,W01B00002478,Lng:145.0054 Lat:-37.82944,,52,UTC+11:00,0,0.032,0,0,20.9
AreaRAE Plus,2025-12-12 10:26:41,W01B00000781,Lng:145.005447 Lat:-37.829464,,94,UTC+11:00,0,0.543,0,0,20.9
AreaRAE Plus,2025-12-12 10:26:41,W01B00002478,Lng:145.0054 Lat:-37.82944,,52,UTC+11:00,0,0.042,0,0,20.9
AreaRAE Plus,2025-12-12 10:26:39,W01B00000781,Lng:145.005447 Lat:-37.829464,,94,UTC+11:00,0,0.544,0,0,20.9
AreaRAE Plus,2025-12-12 10:26:39,W01B00002478,Lng:145.0054 Lat:-37.82944,,52,UTC+11:00,0,0.043,0,0,20.9
AreaRAE Plus,2025-12-12 10:26:37,W01B00000781,Lng:145.005447 Lat:-37.829464,,94,UTC+11:00,0,0.55,0,0,20.9
AreaRAE Plus,2025-12-12 10:26:37,W01B00002478,Lng:145.0054 Lat:-37.82944,,52,UTC+11:00,0,0.042,0,0,20.9
AreaRAE Plus,2025-12-12 10:26:35,W01B00000781,Lng:145.005447 Lat:-37.829464,,94,UTC+11:00,0,0.546,0,0,20.9
AreaRAE Plus,2025-12-12 10:26:35,W01B00002478,Lng:145.0054 Lat:-37.82944,,52,UTC+11:00,0,0.04,0,0,20.9
AreaRAE Plus,2025-12-12 10:26:33,W01B00000781,Lng:145.005447 Lat:-37.829464,,94,UTC+11:00,0,0.547,0,0,20.9
AreaRAE Plus,2025-12-12 10:26:33,W01B00002478,Lng:145.0054 Lat:-37.82944,,52,UTC+11:00,0,0.032,0,0,20.9
AreaRAE Plus,2025-12-12 10:26:31,W01B00000781,Lng:145.005447 Lat:-37.829464,,94,UTC+11:00,0,0.544,0,0,20.9
AreaRAE Plus,2025-12-12 10:26:31,W01B00002478,Lng:145.0054 Lat:-37.82944,,52,UTC+11:00,0,0.04,0,0,20.9
AreaRAE Plus,2025-12-12 10:26:29,W01B00000781,Lng:145.005447 Lat:-37.829464,,94,UTC+11:00,0,0.548,0,0,20.9
AreaRAE Plus,2025-12-12 10:26:29,W01B00002478,Lng:145.0054 Lat:-37.82944,,52,UTC+11:00,0,0.04,0,0,20.9
AreaRAE Plus,2025-12-12 10:26:27,W01B00000781,Lng:145.005447 Lat:-37.82946,,94,UTC+11:00,0,0.553,0,0,20.9
AreaRAE Plus,2025-12-12 10:26:27,W01B00002478,Lng:145.0054 Lat:-37.82944,,52,UTC+11:00,0,0.041,0,0,20.9
AreaRAE Plus,2025-12-12 10:26:25,W01B00000781,Lng:145.005447 Lat:-37.82946,,94,UTC+11:00,0,0.551,0,0,20.9
AreaRAE Plus,2025-12-12 10:26:25,W01B00002478,Lng:145.0054 Lat:-37.82944,,52,UTC+11:00,0,0.039,0,0,20.9
AreaRAE Plus,2025-12-12 10:26:23,W01B00000781,Lng:145.005447 Lat:-37.82946,,94,UTC+11:00,0,0.549,0,0,20.9
AreaRAE Plus,2025-12-12 10:26:23,W01B00002478,Lng:145.0054 Lat:-37.82944,,52,UTC+11:00,0,0.035,0,0,20.9
AreaRAE Plus,2025-12-12 10:26:21,W01B00000781,Lng:145.005463 Lat:-37.82946,,94,UTC+11:00,0,0.553,0,0,20.9
AreaRAE Plus,2025-12-12 10:26:21,W01B00002478,Lng:145.0054 Lat:-37.82944,,52,UTC+11:00,0,0.034,0,0,20.9
AreaRAE Plus,2025-12-12 10:26:19,W01B00000781,Lng:145.005463 Lat:-37.82946,,94,UTC+11:00,0,0.546,0,0,20.9
AreaRAE Plus,2025-12-12 10:26:19,W01B00002478,Lng:145.0054 Lat:-37.82944,,52,UTC+11:00,0,0.04,0,0,20.9
AreaRAE Plus,2025-12-12 10:26:16,W01B00000781,Lng:145.005463 Lat:-37.82946,,94,UTC+11:00,0,0.547,0,0,20.9
AreaRAE Plus,2025-12-12 10:26:16,W01B00002478,Lng:145.0054 Lat:-37.82944,,52,UTC+11:00,0,0.042,0,0,20.9
AreaRAE Plus,2025-12-12 10:26:14,W01B00000781,Lng:145.005463 Lat:-37.82946,,94,UTC+11:00,0,0.548,0,0,20.9
AreaRAE Plus,2025-12-12 10:26:14,W01B00002478,Lng:145.0054 Lat:-37.82944,,52,UTC+11:00,0,0.04,0,0,20.9
AreaRAE Plus,2025-12-12 10:26:12,W01B00000781,Lng:145.005463 Lat:-37.82946,,94,UTC+11:00,0,0.547,0,0,20.9
AreaRAE Plus,2025-12-12 10:26:12,W01B00002478,Lng:145.0054 Lat:-37.82944,,52,UTC+11:00,0,0.042,0,0,20.9
AreaRAE Plus,2025-12-12 10:26:10,W01B00000781,Lng:145.005463 Lat:-37.82946,,94,UTC+11:00,0,0.551,0,0,20.9
AreaRAE Plus,2025-12-12 10:26:10,W01B00002478,Lng:145.0054 Lat:-37.82944,,52,UTC+11:00,0,0.039,0,0,20.9
AreaRAE Plus,2025-12-12 10:26:08,W01B00000781,Lng:145.005463 Lat:-37.82946,,94,UTC+11:00,0,0.549,0,0,20.9
AreaRAE Plus,2025-12-12 10:26:08,W01B00002478,Lng:145.0054 Lat:-37.82944,,52,UTC+11:00,0,0.039,0,0,20.9
AreaRAE Plus,2025-12-12 10:26:06,W01B00000781,Lng:145.005463 Lat:-37.82946,,94,UTC+11:00,0,0.549,0,0,20.9
AreaRAE Plus,2025-12-12 10:26:06,W01B00002478,Lng:145.0054 Lat:-37.82944,,52,UTC+11:00,0,0.043,0,0,20.9
AreaRAE Plus,2025-12-12 10:26:04,W01B00000781,Lng:145.005463 Lat:-37.82946,,94,UTC+11:00,0,0.55,0,0,20.9
AreaRAE Plus,2025-12-12 10:26:04,W01B00002478,Lng:145.0054 Lat:-37.82944,,52,UTC+11:00,0,0.042,0,0,20.9
AreaRAE Plus,2025-12-12 10:26:02,W01B00000781,Lng:145.005463 Lat:-37.82946,,94,UTC+11:00,0,0.548,0,0,20.9
AreaRAE Plus,2025-12-12 10:26:02,W01B00002478,Lng:145.0054 Lat:-37.82944,,52,UTC+11:00,0,0.042,0,0,20.9
AreaRAE Plus,2025-12-12 10:26:00,W01B00000781,Lng:145.005463 Lat:-37.82946,,94,UTC+11:00,0,0.546,0,0,20.9
AreaRAE Plus,2025-12-12 10:26:00,W01B00002478,Lng:145.0054 Lat:-37.82944,,52,UTC+11:00,0,0.039,0,0,20.9
AreaRAE Plus,2025-12-12 10:25:58,W01B00000781,Lng:145.005463 Lat:-37.82946,,94,UTC+11:00,0,0.549,0,0,20.9
AreaRAE Plus,2025-12-12 10:25:58,W01B00002478,Lng:145.0054 Lat:-37.82944,,52,UTC+11:00,0,0.032,0,0,20.9
AreaRAE Plus,2025-12-12 10:25:56,W01B00000781,Lng:145.005463 Lat:-37.82946,,94,UTC+11:00,0,0.544,0,0,20.9
AreaRAE Plus,2025-12-12 10:25:56,W01B00002478,Lng:145.0054 Lat:-37.82944,,52,UTC+11:00,0,0.039,0,0,20.9
AreaRAE Plus,2025-12-12 10:25:54,W01B00000781,Lng:145.005463 Lat:-37.82946,,94,UTC+11:00,0,0.548,0,0,20.9
AreaRAE Plus,2025-12-12 10:25:54,W01B00002478,Lng:145.0054 Lat:-37.82944,,52,UTC+11:00,0,0.043,0,0,20.9
AreaRAE Plus,2025-12-12 10:25:52,W01B00000781,Lng:145.005463 Lat:-37.82946,,94,UTC+11:00,0,0.543,0,0,20.9
AreaRAE Plus,2025-12-12 10:25:52,W01B00002478,Lng:145.0054 Lat:-37.82944,,52,UTC+11:00,0,0.045,0,0,20.9
AreaRAE Plus,2025-12-12 10:25:50,W01B00000781,Lng:145.005463 Lat:-37.82946,,94,UTC+11:00,0,0.546,0,0,20.9
AreaRAE Plus,2025-12-12 10:25:50,W01B00002478,Lng:145.0054 Lat:-37.82944,,52,UTC+11:00,0,0.044,0,0,20.9
AreaRAE Plus,2025-12-12 10:25:48,W01B00000781,Lng:145.005463 Lat:-37.82946,,94,UTC+11:00,0,0.547,0,0,20.9
AreaRAE Plus,2025-12-12 10:25:48,W01B00002478,Lng:145.0054 Lat:-37.82944,,52,UTC+11:00,0,0.033,0,0,20.9
AreaRAE Plus,2025-12-12 10:25:46,W01B00000781,Lng:145.005463 Lat:-37.82946,,94,UTC+11:00,0,0.546,0,0,20.9
AreaRAE Plus,2025-12-12 10:25:46,W01B00002478,Lng:145.0054 Lat:-37.82944,,52,UTC+11:00,0,0.04,0,0,20.9
AreaRAE Plus,2025-12-12 10:25:44,W01B00000781,Lng:145.005463 Lat:-37.82946,,94,UTC+11:00,0,0.548,0,0,20.9
AreaRAE Plus,2025-12-12 10:25:44,W01B00002478,Lng:145.0054 Lat:-37.82944,,52,UTC+11:00,0,0.042,0,0,20.9
AreaRAE Plus,2025-12-12 10:25:42,W01B00000781,Lng:145.005463 Lat:-37.82946,,94,UTC+11:00,0,0.548,0,0,20.9
AreaRAE Plus,2025-12-12 10:25:42,W01B00002478,Lng:145.0054 Lat:-37.82944,,52,UTC+11:00,0,0.033,0,0,20.9
AreaRAE Plus,2025-12-12 10:25:40,W01B00000781,Lng:145.005463 Lat:-37.82946,,94,UTC+11:00,0,0.546,0,0,20.9
AreaRAE Plus,2025-12-12 10:25:40,W01B00002478,Lng:145.0054 Lat:-37.82944,,52,UTC+11:00,0,0.043,0,0,20.9
AreaRAE Plus,2025-12-12 10:25:38,W01B00000781,Lng:145.005463 Lat:-37.82946,,94,UTC+11:00,0,0.547,0,0,20.9
AreaRAE Plus,2025-12-12 10:25:38,W01B00002478,Lng:145.0054 Lat:-37.82944,,52,UTC+11:00,0,0.034,0,0,20.9
AreaRAE Plus,2025-12-12 10:25:36,W01B00000781,Lng:145.005463 Lat:-37.82946,,94,UTC+11:00,0,0.541,0,0,20.9
AreaRAE Plus,2025-12-12 10:25:36,W01B00002478,Lng:145.0054 Lat:-37.82944,,52,UTC+11:00,0,0.041,0,0,20.9
AreaRAE Plus,2025-12-12 10:25:34,W01B00000781,Lng:145.005463 Lat:-37.82946,,94,UTC+11:00,0,0.546,0,0,20.9
AreaRAE Plus,2025-12-12 10:25:34,W01B00002478,Lng:145.0054 Lat:-37.82944,,52,UTC+11:00,0,0.042,0,0,20.9
AreaRAE Plus,2025-12-12 10:25:32,W01B00000781,Lng:145.005463 Lat:-37.82946,,94,UTC+11:00,0,0.544,0,0,20.9
AreaRAE Plus,2025-12-12 10:25:32,W01B00002478,Lng:145.0054 Lat:-37.82944,,52,UTC+11:00,0,0.044,0,0,20.9
AreaRAE Plus,2025-12-12 10:25:30,W01B00000781,Lng:145.005463 Lat:-37.82946,,94,UTC+11:00,0,0.546,0,0,20.9
AreaRAE Plus,2025-12-12 10:25:30,W01B00002478,Lng:145.0054 Lat:-37.82944,,52,UTC+11:00,0,0.034,0,0,20.9
AreaRAE Plus,2025-12-12 10:25:28,W01B00000781,Lng:145.005463 Lat:-37.82946,,94,UTC+11:00,0,0.547,0,0,20.9
AreaRAE Plus,2025-12-12 10:25:28,W01B00002478,Lng:145.0054 Lat:-37.82944,,52,UTC+11:00,0,0.043,0,0,20.9
AreaRAE Plus,2025-12-12 10:25:26,W01B00000781,Lng:145.005463 Lat:-37.82946,,94,UTC+11:00,0,0.543,0,0,20.9
AreaRAE Plus,2025-12-12 10:25:26,W01B00002478,Lng:145.0054 Lat:-37.82944,,52,UTC+11:00,0,0.042,0,0,20.9
AreaRAE Plus,2025-12-12 10:25:24,W01B00000781,Lng:145.005463 Lat:-37.82946,,94,UTC+11:00,0,0.548,0,0,20.9
AreaRAE Plus,2025-12-12 10:25:24,W01B00002478,Lng:145.0054 Lat:-37.82944,,52,UTC+11:00,0,0.039,0,0,20.9
AreaRAE Plus,2025-12-12 10:25:22,W01B00000781,Lng:145.005463 Lat:-37.82946,,94,UTC+11:00,0,0.546,0,0,20.9
AreaRAE Plus,2025-12-12 10:25:22,W01B00002478,Lng:145.0054 Lat:-37.82944,,52,UTC+11:00,0,0.042,0,0,20.9
AreaRAE Plus,2025-12-12 10:25:20,W01B00000781,Lng:145.005463 Lat:-37.82946,,94,UTC+11:00,0,0.546,0,0,20.9
AreaRAE Plus,2025-12-12 10:25:20,W01B00002478,Lng:145.0054 Lat:-37.82944,,52,UTC+11:00,0,0.042,0,0,20.9
AreaRAE Plus,2025-12-12 10:25:18,W01B00000781,Lng:145.005463 Lat:-37.82946,,94,UTC+11:00,0,0.541,0,0,20.9
AreaRAE Plus,2025-12-12 10:25:18,W01B00002478,Lng:145.005417 Lat:-37.82944,,52,UTC+11:00,0,0.042,0,0,20.9
AreaRAE Plus,2025-12-12 10:25:16,W01B00000781,Lng:145.005463 Lat:-37.82946,,94,UTC+11:00,0,0.548,0,0,20.9
AreaRAE Plus,2025-12-12 10:25:16,W01B00002478,Lng:145.0054 Lat:-37.82944,,52,UTC+11:00,0,0.039,0,0,20.9
AreaRAE Plus,2025-12-12 10:25:13,W01B00000781,Lng:145.005463 Lat:-37.829456,,94,UTC+11:00,0,0.542,0,0,20.9
AreaRAE Plus,2025-12-12 10:25:13,W01B00002478,Lng:145.0054 Lat:-37.82944,,52,UTC+11:00,0,0.034,0,0,20.9
AreaRAE Plus,2025-12-12 10:25:11,W01B00000781,Lng:145.005463 Lat:-37.829456,,94,UTC+11:00,0,0.547,0,0,20.9
AreaRAE Plus,2025-12-12 10:25:11,W01B00002478,Lng:145.0054 Lat:-37.82944,,52,UTC+11:00,0,0.038,0,0,20.9
AreaRAE Plus,2025-12-12 10:25:09,W01B00000781,Lng:145.005463 Lat:-37.829456,,94,UTC+11:00,0,0.542,0,0,20.9
AreaRAE Plus,2025-12-12 10:25:09,W01B00002478,Lng:145.0054 Lat:-37.82944,,52,UTC+11:00,0,0.029,0,0,20.9
AreaRAE Plus,2025-12-12 10:25:07,W01B00000781,Lng:145.005463 Lat:-37.829456,,94,UTC+11:00,0,0.535,0,0,20.9
AreaRAE Plus,2025-12-12 10:25:07,W01B00002478,Lng:145.0054 Lat:-37.82944,,52,UTC+11:00,0,0.039,0,0,20.9
AreaRAE Plus,2025-12-12 10:25:05,W01B00000781,Lng:145.005463 Lat:-37.829456,,94,UTC+11:00,0,0.534,0,0,20.9
AreaRAE Plus,2025-12-12 10:25:05,W01B00002478,Lng:145.0054 Lat:-37.82944,,52,UTC+11:00,0,0.038,0,0,20.9
AreaRAE Plus,2025-12-12 10:25:03,W01B00000781,Lng:145.005463 Lat:-37.82946,,94,UTC+11:00,0,0.536,0,0,20.9
AreaRAE Plus,2025-12-12 10:25:03,W01B00002478,Lng:145.005417 Lat:-37.82944,,52,UTC+11:00,0,0.036,0,0,20.9
AreaRAE Plus,2025-12-12 10:25:01,W01B00000781,Lng:145.005463 Lat:-37.82946,,94,UTC+11:00,0,0.534,0,0,20.9
AreaRAE Plus,2025-12-12 10:25:01,W01B00002478,Lng:145.005417 Lat:-37.82944,,52,UTC+11:00,0,0.036,0,0,20.9
AreaRAE Plus,2025-12-12 10:24:59,W01B00000781,Lng:145.005463 Lat:-37.82946,,94,UTC+11:00,0,0.536,0,0,20.9
AreaRAE Plus,2025-12-12 10:24:59,W01B00002478,Lng:145.005417 Lat:-37.82944,,52,UTC+11:00,0,0.038,0,0,20.9
AreaRAE Plus,2025-12-12 10:24:57,W01B00000781,Lng:145.005463 Lat:-37.82946,,94,UTC+11:00,0,0.548,0,0,20.9
AreaRAE Plus,2025-12-12 10:24:57,W01B00002478,Lng:145.005417 Lat:-37.829445,,52,UTC+11:00,0,0.033,0,0,20.9
AreaRAE Plus,2025-12-12 10:24:55,W01B00000781,Lng:145.005463 Lat:-37.82946,,94,UTC+11:00,0,0.542,0,0,20.9
AreaRAE Plus,2025-12-12 10:24:55,W01B00002478,Lng:145.005417 Lat:-37.829445,,52,UTC+11:00,0,0.039,0,0,20.9
AreaRAE Plus,2025-12-12 10:24:53,W01B00000781,Lng:145.005463 Lat:-37.82946,,94,UTC+11:00,0,0.543,0,0,20.9
AreaRAE Plus,2025-12-12 10:24:53,W01B00002478,Lng:145.0054 Lat:-37.829445,,52,UTC+11:00,0,0.04,0,0,20.9
AreaRAE Plus,2025-12-12 10:24:51,W01B00000781,Lng:145.005463 Lat:-37.82946,,94,UTC+11:00,0,0.547,0,0,20.9
AreaRAE Plus,2025-12-12 10:24:51,W01B00002478,Lng:145.0054 Lat:-37.829445,,52,UTC+11:00,0,0.043,0,0,20.9
AreaRAE Plus,2025-12-12 10:24:49,W01B00002478,Lng:145.0054 Lat:-37.829445,,52,UTC+11:00,0,0.042,0,0,20.9
AreaRAE Plus,2025-12-12 10:24:48,W01B00000781,Lng:145.005463 Lat:-37.82946,,94,UTC+11:00,0,0.544,0,0,20.9
AreaRAE Plus,2025-12-12 10:24:48,W01B00002478,Lng:145.0054 Lat:-37.829445,,52,UTC+11:00,0,0.04,0,0,20.9
AreaRAE Plus,2025-12-12 10:24:46,W01B00000781,Lng:145.005463 Lat:-37.82946,,94,UTC+11:00,0,0.544,0,0,20.9
AreaRAE Plus,2025-12-12 10:24:44,W01B00002478,Lng:145.0054 Lat:-37.829445,,52,UTC+11:00,0,0.041,0,0,20.9
AreaRAE Plus,2025-12-12 10:24:44,W01B00000781,Lng:145.005463 Lat:-37.82946,,94,UTC+11:00,0,0.546,0,0,20.9
AreaRAE Plus,2025-12-12 10:24:42,W01B00002478,Lng:145.0054 Lat:-37.829445,,52,UTC+11:00,0,0.04,0,0,20.9
AreaRAE Plus,2025-12-12 10:24:42,W01B00000781,Lng:145.005463 Lat:-37.82946,,94,UTC+11:00,0,0.546,0,0,20.9
AreaRAE Plus,2025-12-12 10:24:40,W01B00002478,Lng:145.0054 Lat:-37.829445,,52,UTC+11:00,0,0.039,0,0,20.9
AreaRAE Plus,2025-12-12 10:24:40,W01B00000781,Lng:145.005463 Lat:-37.82946,,94,UTC+11:00,0,0.547,0,0,20.9
AreaRAE Plus,2025-12-12 10:24:38,W01B00002478,Lng:145.0054 Lat:-37.829445,,52,UTC+11:00,0,0.04,0,0,20.9
AreaRAE Plus,2025-12-12 10:24:38,W01B00000781,Lng:145.005463 Lat:-37.82946,,94,UTC+11:00,0,0.544,0,0,20.9
AreaRAE Plus,2025-12-12 10:24:36,W01B00002478,Lng:145.0054 Lat:-37.829445,,52,UTC+11:00,0,0.039,0,0,20.9
AreaRAE Plus,2025-12-12 10:24:36,W01B00000781,Lng:145.005463 Lat:-37.82946,,94,UTC+11:00,0,0.547,0,0,20.9
AreaRAE Plus,2025-12-12 10:24:34,W01B00002478,Lng:145.0054 Lat:-37.829445,,52,UTC+11:00,0,0.04,0,0,20.9
AreaRAE Plus,2025-12-12 10:24:34,W01B00000781,Lng:145.005463 Lat:-37.82946,,94,UTC+11:00,0,0.547,0,0,20.9
AreaRAE Plus,2025-12-12 10:24:32,W01B00002478,Lng:145.0054 Lat:-37.829445,,52,UTC+11:00,0,0.04,0,0,20.9
AreaRAE Plus,2025-12-12 10:24:32,W01B00000781,Lng:145.005463 Lat:-37.82946,,94,UTC+11:00,0,0.55,0,0,20.9
AreaRAE Plus,2025-12-12 10:24:30,W01B00002478,Lng:145.0054 Lat:-37.829445,,52,UTC+11:00,0,0.042,0,0,20.9
AreaRAE Plus,2025-12-12 10:24:30,W01B00000781,Lng:145.005463 Lat:-37.829456,,94,UTC+11:00,0,0.537,0,0,20.9
AreaRAE Plus,2025-12-12 10:24:28,W01B00002478,Lng:145.005417 Lat:-37.829445,,52,UTC+11:00,0,0.042,0,0,20.9
AreaRAE Plus,2025-12-12 10:24:28,W01B00000781,Lng:145.005463 Lat:-37.829456,,94,UTC+11:00,0,0.542,0,0,20.9
AreaRAE Plus,2025-12-12 10:24:26,W01B00002478,Lng:145.005417 Lat:-37.829445,,52,UTC+11:00,0,0.037,0,0,20.9
AreaRAE Plus,2025-12-12 10:24:26,W01B00000781,Lng:145.005463 Lat:-37.829456,,94,UTC+11:00,0,0.54,0,0,20.9
AreaRAE Plus,2025-12-12 10:24:24,W01B00002478,Lng:145.005417 Lat:-37.829445,,52,UTC+11:00,0,0.039,0,0,20.9
AreaRAE Plus,2025-12-12 10:24:24,W01B00000781,Lng:145.005463 Lat:-37.829456,,94,UTC+11:00,0,0.54,0,0,20.9
AreaRAE Plus,2025-12-12 10:24:22,W01B00002478,Lng:145.0054 Lat:-37.829445,,52,UTC+11:00,0,0.04,0,0,20.9
AreaRAE Plus,2025-12-12 10:24:22,W01B00000781,Lng:145.005463 Lat:-37.829456,,94,UTC+11:00,0,0.54,0,0,20.9
AreaRAE Plus,2025-12-12 10:24:20,W01B00002478,Lng:145.0054 Lat:-37.829445,,52,UTC+11:00,0,0.04,0,0,20.9
AreaRAE Plus,2025-12-12 10:24:20,W01B00000781,Lng:145.005463 Lat:-37.829456,,94,UTC+11:00,0,0.539,0,0,20.9
AreaRAE Plus,2025-12-12 10:24:17,W01B00002478,Lng:145.0054 Lat:-37.829445,,52,UTC+11:00,0,0.04,0,0,20.9
AreaRAE Plus,2025-12-12 10:24:17,W01B00000781,Lng:145.005463 Lat:-37.829456,,94,UTC+11:00,0,0.535,0,0,20.9
AreaRAE Plus,2025-12-12 10:24:16,W01B00002478,Lng:145.0054 Lat:-37.829445,,52,UTC+11:00,0,0.039,0,0,20.9
AreaRAE Plus,2025-12-12 10:24:16,W01B00000781,Lng:145.005463 Lat:-37.829456,,94,UTC+11:00,0,0.539,0,0,20.9
AreaRAE Plus,2025-12-12 10:24:14,W01B00002478,Lng:145.0054 Lat:-37.829445,,52,UTC+11:00,0,0.042,0,0,20.9
AreaRAE Plus,2025-12-12 10:24:14,W01B00000781,Lng:145.005463 Lat:-37.829456,,94,UTC+11:00,0,0.535,0,0,20.9
AreaRAE Plus,2025-12-12 10:24:11,W01B00002478,Lng:145.0054 Lat:-37.829445,,52,UTC+11:00,0,0.042,0,0,20.9
AreaRAE Plus,2025-12-12 10:24:11,W01B00000781,Lng:145.005463 Lat:-37.829456,,94,UTC+11:00,0,0.537,0,0,20.9
AreaRAE Plus,2025-12-12 10:24:09,W01B00002478,Lng:145.0054 Lat:-37.829445,,52,UTC+11:00,0,0.044,0,0,20.9
AreaRAE Plus,2025-12-12 10:24:09,W01B00000781,Lng:145.005463 Lat:-37.829456,,94,UTC+11:00,0,0.539,0,0,20.9
AreaRAE Plus,2025-12-12 10:24:07,W01B00002478,Lng:145.0054 Lat:-37.829445,,52,UTC+11:00,0,0.041,0,0,20.9
AreaRAE Plus,2025-12-12 10:24:07,W01B00000781,Lng:145.005463 Lat:-37.829456,,94,UTC+11:00,0,0.537,0,0,20.9
AreaRAE Plus,2025-12-12 10:24:05,W01B00002478,Lng:145.0054 Lat:-37.829445,,52,UTC+11:00,0,0.039,0,0,20.9
AreaRAE Plus,2025-12-12 10:24:05,W01B00000781,Lng:145.005463 Lat:-37.829456,,94,UTC+11:00,0,0.541,0,0,20.9
AreaRAE Plus,2025-12-12 10:24:03,W01B00002478,Lng:145.0054 Lat:-37.829445,,52,UTC+11:00,0,0.042,0,0,20.9
AreaRAE Plus,2025-12-12 10:24:03,W01B00000781,Lng:145.005463 Lat:-37.829456,,94,UTC+11:00,0,0.54,0,0,20.9
AreaRAE Plus,2025-12-12 10:24:01,W01B00002478,Lng:145.0054 Lat:-37.829445,,52,UTC+11:00,0,0.042,0,0,20.9
AreaRAE Plus,2025-12-12 10:24:01,W01B00000781,Lng:145.005463 Lat:-37.829456,,94,UTC+11:00,0,0.536,0,0,20.9
AreaRAE Plus,2025-12-12 10:23:59,W01B00002478,Lng:145.0054 Lat:-37.829445,,52,UTC+11:00,0,0.041,0,0,20.9
AreaRAE Plus,2025-12-12 10:23:59,W01B00000781,Lng:145.005463 Lat:-37.829456,,94,UTC+11:00,0,0.54,0,0,20.9
AreaRAE Plus,2025-12-12 10:23:57,W01B00002478,Lng:145.0054 Lat:-37.829445,,52,UTC+11:00,0,0.041,0,0,20.9
AreaRAE Plus,2025-12-12 10:23:57,W01B00000781,Lng:145.005463 Lat:-37.829456,,94,UTC+11:00,0,0.549,0,0,20.9
AreaRAE Plus,2025-12-12 10:23:55,W01B00002478,Lng:145.0054 Lat:-37.829445,,52,UTC+11:00,0,0.039,0,0,20.9
AreaRAE Plus,2025-12-12 10:23:55,W01B00000781,Lng:145.005463 Lat:-37.829456,,94,UTC+11:00,0,0.549,0,0,20.9
AreaRAE Plus,2025-12-12 10:23:53,W01B00002478,Lng:145.0054 Lat:-37.829445,,52,UTC+11:00,0,0.043,0,0,20.9
AreaRAE Plus,2025-12-12 10:23:53,W01B00000781,Lng:145.005463 Lat:-37.829456,,94,UTC+11:00,0,0.55,0,0,20.9
AreaRAE Plus,2025-12-12 10:23:51,W01B00002478,Lng:145.0054 Lat:-37.829445,,52,UTC+11:00,0,0.039,0,0,20.9
AreaRAE Plus,2025-12-12 10:23:51,W01B00000781,Lng:145.005463 Lat:-37.829456,,94,UTC+11:00,0,0.551,0,0,20.9
AreaRAE Plus,2025-12-12 10:23:49,W01B00002478,Lng:145.0054 Lat:-37.829445,,52,UTC+11:00,0,0.04,0,0,20.9
AreaRAE Plus,2025-12-12 10:23:49,W01B00000781,Lng:145.005463 Lat:-37.829456,,94,UTC+11:00,0,0.55,0,0,20.9
AreaRAE Plus,2025-12-12 10:23:47,W01B00002478,Lng:145.005417 Lat:-37.829445,,52,UTC+11:00,0,0.042,0,0,20.9
AreaRAE Plus,2025-12-12 10:23:47,W01B00000781,Lng:145.005463 Lat:-37.829456,,94,UTC+11:00,0,0.549,0,0,20.9
AreaRAE Plus,2025-12-12 10:23:45,W01B00002478,Lng:145.005417 Lat:-37.829445,,52,UTC+11:00,0,0.042,0,0,20.9
AreaRAE Plus,2025-12-12 10:23:45,W01B00000781,Lng:145.005463 Lat:-37.829456,,94,UTC+11:00,0,0.548,0,0,20.9
AreaRAE Plus,2025-12-12 10:23:43,W01B00002478,Lng:145.005417 Lat:-37.829445,,52,UTC+11:00,0,0.044,0,0,20.9
